"folder";"min_modified";"max_modified";"min_accessed";"max_accessed";"files"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tseries/offsets";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_week.py'>, <DirEntry 'test_index.py'>, <DirEntry 'test_easter.py'>, <DirEntry 'common.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_custom_business_hour.py'>, <DirEntry 'test_quarter.py'>, <DirEntry 'test_dst.py'>, <DirEntry 'test_month.py'>, <DirEntry 'test_business_month.py'>, <DirEntry 'test_offsets_properties.py'>, <DirEntry 'test_year.py'>, <DirEntry 'test_business_hour.py'>, <DirEntry 'test_business_day.py'>, <DirEntry 'test_ticks.py'>, <DirEntry 'test_common.py'>, <DirEntry 'test_business_quarter.py'>, <DirEntry 'test_custom_business_day.py'>, <DirEntry 'test_offsets.py'>, <DirEntry 'test_fiscal.py'>, <DirEntry 'test_custom_business_month.py'>, <DirEntry 'test_business_year.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tseries/frequencies";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_freq_code.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_frequencies.py'>, <DirEntry 'test_inference.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tseries/holiday";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_holiday.py'>, <DirEntry 'test_federal.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_calendar.py'>, <DirEntry 'test_observance.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tseries/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/indexing/multiindex";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_loc.py'>, <DirEntry 'test_multiindex.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_partial.py'>, <DirEntry 'test_datetime.py'>, <DirEntry 'test_setitem.py'>, <DirEntry 'test_indexing_slow.py'>, <DirEntry 'test_slice.py'>, <DirEntry 'test_iloc.py'>, <DirEntry 'test_chaining_and_caching.py'>, <DirEntry 'test_sorted.py'>, <DirEntry 'test_getitem.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/indexing/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_categorical.cpython-311.pyc'>, <DirEntry 'test_coercion.cpython-311.pyc'>, <DirEntry 'common.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_check_indexer.cpython-311.pyc'>, <DirEntry 'test_at.cpython-311.pyc'>, <DirEntry 'test_iat.cpython-311.pyc'>, <DirEntry 'conftest.cpython-311.pyc'>, <DirEntry 'test_indexing.cpython-311.pyc'>, <DirEntry 'test_floats.cpython-311.pyc'>, <DirEntry 'test_chaining_and_caching.cpython-311.pyc'>, <DirEntry 'test_datetime.cpython-311.pyc'>, <DirEntry 'test_scalar.cpython-311.pyc'>, <DirEntry 'test_loc.cpython-311.pyc'>, <DirEntry 'test_partial.cpython-311.pyc'>, <DirEntry 'test_indexers.cpython-311.pyc'>, <DirEntry 'test_iloc.cpython-311.pyc'>, <DirEntry 'test_na_indexing.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/indexing/interval";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_interval.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_interval_new.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/computation/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_eval.cpython-311.pyc'>, <DirEntry 'test_compat.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tslibs/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_to_offset.cpython-311.pyc'>, <DirEntry 'test_libfrequencies.cpython-311.pyc'>, <DirEntry 'test_liboffsets.cpython-311.pyc'>, <DirEntry 'test_array_to_datetime.cpython-311.pyc'>, <DirEntry 'test_npy_units.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_strptime.cpython-311.pyc'>, <DirEntry 'test_timezones.cpython-311.pyc'>, <DirEntry 'test_api.cpython-311.pyc'>, <DirEntry 'test_fields.cpython-311.pyc'>, <DirEntry 'test_parsing.cpython-311.pyc'>, <DirEntry 'test_ccalendar.cpython-311.pyc'>, <DirEntry 'test_resolution.cpython-311.pyc'>, <DirEntry 'test_np_datetime.cpython-311.pyc'>, <DirEntry 'test_conversion.cpython-311.pyc'>, <DirEntry 'test_timedeltas.cpython-311.pyc'>, <DirEntry 'test_parse_iso8601.cpython-311.pyc'>, <DirEntry 'test_period.cpython-311.pyc'>, <DirEntry 'test_tzconversion.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/strings/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_extract.cpython-311.pyc'>, <DirEntry 'test_split_partition.cpython-311.pyc'>, <DirEntry 'test_strings.cpython-311.pyc'>, <DirEntry 'test_case_justify.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'conftest.cpython-311.pyc'>, <DirEntry 'test_api.cpython-311.pyc'>, <DirEntry 'test_cat.cpython-311.pyc'>, <DirEntry 'test_find_replace.cpython-311.pyc'>, <DirEntry 'test_get_dummies.cpython-311.pyc'>, <DirEntry 'test_string_array.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/plotting/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_style.cpython-311.pyc'>, <DirEntry 'common.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_backend.cpython-311.pyc'>, <DirEntry 'conftest.cpython-311.pyc'>, <DirEntry 'test_common.cpython-311.pyc'>, <DirEntry 'test_groupby.cpython-311.pyc'>, <DirEntry 'test_hist_method.cpython-311.pyc'>, <DirEntry 'test_series.cpython-311.pyc'>, <DirEntry 'test_datetimelike.cpython-311.pyc'>, <DirEntry 'test_boxplot_method.cpython-311.pyc'>, <DirEntry 'test_misc.cpython-311.pyc'>, <DirEntry 'test_converter.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/plotting/frame";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_frame_subplots.py'>, <DirEntry 'test_hist_box_by.py'>, <DirEntry 'test_frame_legend.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_frame_groupby.py'>, <DirEntry 'test_frame.py'>, <DirEntry 'test_frame_color.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/api/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_api.cpython-311.pyc'>, <DirEntry 'test_types.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/date";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'array.py'>, <DirEntry '__init__.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/list";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'array.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_list.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/decimal";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'array.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_decimal.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/json";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'array.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_json.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/base";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'constructors.py'>, <DirEntry 'base.py'>, <DirEntry '__init__.py'>, <DirEntry 'getitem.py'>, <DirEntry 'reduce.py'>, <DirEntry 'setitem.py'>, <DirEntry 'index.py'>, <DirEntry 'casting.py'>, <DirEntry 'accumulate.py'>, <DirEntry 'reshaping.py'>, <DirEntry 'methods.py'>, <DirEntry 'dtype.py'>, <DirEntry 'printing.py'>, <DirEntry 'ops.py'>, <DirEntry 'interface.py'>, <DirEntry 'missing.py'>, <DirEntry 'io.py'>, <DirEntry 'groupby.py'>, <DirEntry 'dim2.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/array_with_attr";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'array.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_array_with_attr.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/extension/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_categorical.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_arrow.cpython-311.pyc'>, <DirEntry 'conftest.cpython-311.pyc'>, <DirEntry 'test_extension.cpython-311.pyc'>, <DirEntry 'test_numpy.cpython-311.pyc'>, <DirEntry 'test_masked.cpython-311.pyc'>, <DirEntry 'test_datetime.cpython-311.pyc'>, <DirEntry 'test_common.cpython-311.pyc'>, <DirEntry 'test_sparse.cpython-311.pyc'>, <DirEntry 'test_interval.cpython-311.pyc'>, <DirEntry 'test_period.cpython-311.pyc'>, <DirEntry 'test_string.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/tools/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_to_time.cpython-311.pyc'>, <DirEntry 'test_to_datetime.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_to_numeric.cpython-311.pyc'>, <DirEntry 'test_to_timedelta.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/frame/methods";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_tz_localize.py'>, <DirEntry 'test_update.py'>, <DirEntry 'test_rename_axis.py'>, <DirEntry 'test_combine_first.py'>, <DirEntry 'test_to_records.py'>, <DirEntry 'test_pct_change.py'>, <DirEntry 'test_replace.py'>, <DirEntry 'test_combine.py'>, <DirEntry 'test_nlargest.py'>, <DirEntry 'test_to_period.py'>, <DirEntry 'test_get_numeric_data.py'>, <DirEntry 'test_quantile.py'>, <DirEntry 'test_describe.py'>, <DirEntry 'test_between_time.py'>, <DirEntry 'test_drop.py'>, <DirEntry 'test_dtypes.py'>, <DirEntry 'test_swapaxes.py'>, <DirEntry 'test_is_homogeneous_dtype.py'>, <DirEntry 'test_first_valid_index.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_clip.py'>, <DirEntry 'test_convert_dtypes.py'>, <DirEntry 'test_select_dtypes.py'>, <DirEntry 'test_values.py'>, <DirEntry 'test_droplevel.py'>, <DirEntry 'test_to_csv.py'>, <DirEntry 'test_join.py'>, <DirEntry 'test_shift.py'>, <DirEntry 'test_sample.py'>, <DirEntry 'test_drop_duplicates.py'>, <DirEntry 'test_rename.py'>, <DirEntry 'test_pop.py'>, <DirEntry 'test_set_index.py'>, <DirEntry 'test_reindex_like.py'>, <DirEntry 'test_map.py'>, <DirEntry 'test_interpolate.py'>, <DirEntry 'test_equals.py'>, <DirEntry 'test_count.py'>, <DirEntry 'test_info.py'>, <DirEntry 'test_asof.py'>, <DirEntry 'test_explode.py'>, <DirEntry 'test_fillna.py'>, <DirEntry 'test_dot.py'>, <DirEntry 'test_first_and_last.py'>, <DirEntry 'test_asfreq.py'>, <DirEntry 'test_pipe.py'>, <DirEntry 'test_size.py'>, <DirEntry 'test_tz_convert.py'>, <DirEntry 'test_filter.py'>, <DirEntry 'test_sort_values.py'>, <DirEntry 'test_isin.py'>, <DirEntry 'test_copy.py'>, <DirEntry 'test_isetitem.py'>, <DirEntry 'test_to_dict_of_blocks.py'>, <DirEntry 'test_matmul.py'>, <DirEntry 'test_to_numpy.py'>, <DirEntry 'test_dropna.py'>, <DirEntry 'test_sort_index.py'>, <DirEntry 'test_astype.py'>, <DirEntry 'test_swaplevel.py'>, <DirEntry 'test_infer_objects.py'>, <DirEntry 'test_set_axis.py'>, <DirEntry 'test_at_time.py'>, <DirEntry 'test_reset_index.py'>, <DirEntry 'test_head_tail.py'>, <DirEntry 'test_rank.py'>, <DirEntry 'test_round.py'>, <DirEntry 'test_value_counts.py'>, <DirEntry 'test_compare.py'>, <DirEntry 'test_duplicated.py'>, <DirEntry 'test_transpose.py'>, <DirEntry 'test_add_prefix_suffix.py'>, <DirEntry 'test_cov_corr.py'>, <DirEntry 'test_assign.py'>, <DirEntry 'test_truncate.py'>, <DirEntry 'test_to_timestamp.py'>, <DirEntry 'test_to_dict.py'>, <DirEntry 'test_iterrows.py'>, <DirEntry 'test_diff.py'>, <DirEntry 'test_align.py'>, <DirEntry 'test_reindex.py'>, <DirEntry 'test_reorder_levels.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/frame/constructors";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.py'>, <DirEntry 'test_from_records.py'>, <DirEntry 'test_from_dict.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/frame/indexing";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_get_value.py'>, <DirEntry 'test_insert.py'>, <DirEntry '__init__.py'>, <DirEntry 'test_coercion.py'>, <DirEntry 'test_setitem.py'>, <DirEntry 'test_where.py'>, <DirEntry 'test_take.py'>, <DirEntry 'test_xs.py'>, <DirEntry 'test_indexing.py'>, <DirEntry 'test_mask.py'>, <DirEntry 'test_delitem.py'>, <DirEntry 'test_get.py'>, <DirEntry 'test_set_value.py'>, <DirEntry 'test_getitem.py'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/tests/frame/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'test_constructors.cpython-311.pyc'>, <DirEntry 'test_unary.cpython-311.pyc'>, <DirEntry 'common.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'test_ufunc.cpython-311.pyc'>, <DirEntry 'test_arithmetic.cpython-311.pyc'>, <DirEntry 'conftest.cpython-311.pyc'>, <DirEntry 'test_block_internals.cpython-311.pyc'>, <DirEntry 'test_logical_ops.cpython-311.pyc'>, <DirEntry 'test_alter_axes.cpython-311.pyc'>, <DirEntry 'test_arrow_interface.cpython-311.pyc'>, <DirEntry 'test_api.cpython-311.pyc'>, <DirEntry 'test_cumulative.cpython-311.pyc'>, <DirEntry 'test_repr.cpython-311.pyc'>, <DirEntry 'test_nonunique_indexes.cpython-311.pyc'>, <DirEntry 'test_subclass.cpython-311.pyc'>, <DirEntry 'test_iteration.cpython-311.pyc'>, <DirEntry 'test_validate.cpython-311.pyc'>, <DirEntry 'test_stack_unstack.cpython-311.pyc'>, <DirEntry 'test_npfuncs.cpython-311.pyc'>, <DirEntry 'test_query_eval.cpython-311.pyc'>, <DirEntry 'test_reductions.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/api/interchange/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/api/extensions/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/api/indexers/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/api/typing/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pandas/api/types/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/backends/qt_editor/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry '_formlayout.cpython-311.pyc'>, <DirEntry 'figureoptions.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/backends/web_backend/js";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'mpl_tornado.js'>, <DirEntry 'mpl.js'>, <DirEntry 'nbagg_mpl.js'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/backends/web_backend/css";"2025-09-12";"2025-09-12";"2025-10-27";"2025-10-27";"[<DirEntry 'fbm.css'>, <DirEntry 'page.css'>, <DirEntry 'mpl.css'>, <DirEntry 'boilerplate.css'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/testing/jpl_units/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'EpochConverter.cpython-311.pyc'>, <DirEntry 'UnitDblConverter.cpython-311.pyc'>, <DirEntry 'UnitDblFormatter.cpython-311.pyc'>, <DirEntry 'UnitDbl.cpython-311.pyc'>, <DirEntry 'Epoch.cpython-311.pyc'>, <DirEntry 'Duration.cpython-311.pyc'>, <DirEntry 'StrConverter.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/mpl-data/sample_data/axes_grid";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'bivariate_normal.npy'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'cmss10.ttf'>, <DirEntry 'DejaVuSansMono.ttf'>, <DirEntry 'DejaVuSerifDisplay.ttf'>, <DirEntry 'DejaVuSans-BoldOblique.ttf'>, <DirEntry 'DejaVuSerif-BoldItalic.ttf'>, <DirEntry 'DejaVuSansMono-BoldOblique.ttf'>, <DirEntry 'STIXSizFourSymReg.ttf'>, <DirEntry 'LICENSE_DEJAVU'>, <DirEntry 'STIXSizThreeSymReg.ttf'>, <DirEntry 'STIXSizTwoSymReg.ttf'>, <DirEntry 'STIXNonUniIta.ttf'>, <DirEntry 'STIXSizTwoSymBol.ttf'>, <DirEntry 'STIXSizFourSymBol.ttf'>, <DirEntry 'cmmi10.ttf'>, <DirEntry 'LICENSE_STIX'>, <DirEntry 'DejaVuSerif-Italic.ttf'>, <DirEntry 'STIXNonUniBol.ttf'>, <DirEntry 'DejaVuSansMono-Bold.ttf'>, <DirEntry 'DejaVuSerif-Bold.ttf'>, <DirEntry 'STIXSizOneSymReg.ttf'>, <DirEntry 'DejaVuSans.ttf'>, <DirEntry 'STIXNonUni.ttf'>, <DirEntry 'STIXGeneralBolIta.ttf'>, <DirEntry 'cmr10.ttf'>, <DirEntry 'DejaVuSansDisplay.ttf'>, <DirEntry 'cmb10.ttf'>, <DirEntry 'STIXSizFiveSymReg.ttf'>, <DirEntry 'STIXNonUniBolIta.ttf'>, <DirEntry 'STIXGeneralBol.ttf'>, <DirEntry 'STIXSizOneSymBol.ttf'>, <DirEntry 'STIXGeneral.ttf'>, <DirEntry 'cmsy10.ttf'>, <DirEntry 'DejaVuSans-Oblique.ttf'>, <DirEntry 'cmtt10.ttf'>, <DirEntry 'DejaVuSans-Bold.ttf'>, <DirEntry 'DejaVuSansMono-Oblique.ttf'>, <DirEntry 'STIXGeneralItalic.ttf'>, <DirEntry 'cmex10.ttf'>, <DirEntry 'STIXSizThreeSymBol.ttf'>, <DirEntry 'DejaVuSerif.ttf'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/pdfcorefonts";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'Helvetica-Oblique.afm'>, <DirEntry 'Times-Italic.afm'>, <DirEntry 'Symbol.afm'>, <DirEntry 'Courier-Oblique.afm'>, <DirEntry 'readme.txt'>, <DirEntry 'Times-Bold.afm'>, <DirEntry 'Courier-BoldOblique.afm'>, <DirEntry 'Times-BoldItalic.afm'>, <DirEntry 'Courier.afm'>, <DirEntry 'Helvetica-Bold.afm'>, <DirEntry 'Helvetica-BoldOblique.afm'>, <DirEntry 'Times-Roman.afm'>, <DirEntry 'Helvetica.afm'>, <DirEntry 'Courier-Bold.afm'>, <DirEntry 'ZapfDingbats.afm'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/afm";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'pplr8a.afm'>, <DirEntry 'cmmi10.afm'>, <DirEntry 'putbi8a.afm'>, <DirEntry 'phvbo8a.afm'>, <DirEntry 'putb8a.afm'>, <DirEntry 'phvr8a.afm'>, <DirEntry 'pncbi8a.afm'>, <DirEntry 'cmex10.afm'>, <DirEntry 'psyr.afm'>, <DirEntry 'pncb8a.afm'>, <DirEntry 'pcrro8a.afm'>, <DirEntry 'phvl8a.afm'>, <DirEntry 'ptmri8a.afm'>, <DirEntry 'cmsy10.afm'>, <DirEntry 'putr8a.afm'>, <DirEntry 'phvro8an.afm'>, <DirEntry 'cmr10.afm'>, <DirEntry 'pzdr.afm'>, <DirEntry 'putri8a.afm'>, <DirEntry 'pagko8a.afm'>, <DirEntry 'phvr8an.afm'>, <DirEntry 'ptmb8a.afm'>, <DirEntry 'pcrbo8a.afm'>, <DirEntry 'phvb8an.afm'>, <DirEntry 'pagk8a.afm'>, <DirEntry 'pncri8a.afm'>, <DirEntry 'phvbo8an.afm'>, <DirEntry 'pcrr8a.afm'>, <DirEntry 'pplri8a.afm'>, <DirEntry 'pagdo8a.afm'>, <DirEntry 'pncr8a.afm'>, <DirEntry 'pzcmi8a.afm'>, <DirEntry 'pbkli8a.afm'>, <DirEntry 'ptmr8a.afm'>, <DirEntry 'cmtt10.afm'>, <DirEntry 'pagd8a.afm'>, <DirEntry 'pcrb8a.afm'>, <DirEntry 'pbkd8a.afm'>, <DirEntry 'phvlo8a.afm'>, <DirEntry 'pbkdi8a.afm'>, <DirEntry 'ptmbi8a.afm'>, <DirEntry 'pplb8a.afm'>, <DirEntry 'phvro8a.afm'>, <DirEntry 'phvb8a.afm'>, <DirEntry 'pbkl8a.afm'>, <DirEntry 'pplbi8a.afm'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/zmq/backend/cython/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry '_zmq.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/zmq/backend/cffi/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'message.cpython-311.pyc'>, <DirEntry 'devices.cpython-311.pyc'>, <DirEntry '_poll.cpython-311.pyc'>, <DirEntry 'socket.cpython-311.pyc'>, <DirEntry 'error.cpython-311.pyc'>, <DirEntry 'utils.cpython-311.pyc'>, <DirEntry 'context.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/zmq/green/eventloop/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'zmqstream.cpython-311.pyc'>, <DirEntry 'ioloop.cpython-311.pyc'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pytz/zoneinfo/America/Kentucky";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'Louisville'>, <DirEntry 'Monticello'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pytz/zoneinfo/America/Indiana";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'Tell_City'>, <DirEntry 'Vincennes'>, <DirEntry 'Indianapolis'>, <DirEntry 'Vevay'>, <DirEntry 'Winamac'>, <DirEntry 'Petersburg'>, <DirEntry 'Marengo'>, <DirEntry 'Knox'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pytz/zoneinfo/America/North_Dakota";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'Center'>, <DirEntry 'New_Salem'>, <DirEntry 'Beulah'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/pytz/zoneinfo/America/Argentina";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'ComodRivadavia'>, <DirEntry 'Mendoza'>, <DirEntry 'San_Luis'>, <DirEntry 'Tucuman'>, <DirEntry 'Catamarca'>, <DirEntry 'La_Rioja'>, <DirEntry 'Rio_Gallegos'>, <DirEntry 'Buenos_Aires'>, <DirEntry 'Jujuy'>, <DirEntry 'Ushuaia'>, <DirEntry 'San_Juan'>, <DirEntry 'Salta'>, <DirEntry 'Cordoba'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/tornado/test/static/dir";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'index.html'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/jedi/third_party/django-stubs/django-stubs";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'shortcuts.pyi'>, <DirEntry '__init__.pyi'>]"
"/workspaces/simulation_management/VSM/.venv/lib/python3.11/site-packages/jedi/inference/value/__pycache__";"2025-09-12";"2025-09-12";"2025-09-12";"2025-09-12";"[<DirEntry 'iterable.cpython-311.pyc'>, <DirEntry 'module.cpython-311.pyc'>, <DirEntry 'function.cpython-311.pyc'>, <DirEntry 'namespace.cpython-311.pyc'>, <DirEntry '__init__.cpython-311.pyc'>, <DirEntry 'dynamic_arrays.cpython-311.pyc'>, <DirEntry 'klass.cpython-311.pyc'>, <DirEntry 'instance.cpython-311.pyc'>, <DirEntry 'decorator.cpython-311.pyc'>]"
